time,altitude,phase_angle,airspeed,ergy
5735757.09554792,70580.1379684707,-173.471742448384,2094.97589004087,2813765
5735767.23266212,70515.1547511909,-175.290038082036,2095.21698318674,2813759
5735777.06202228,70449.8181790597,-177.04645300535,2095.4594574846,2813755
5735787.12202206,70380.1610219565,-178.848142128226,2095.71853112779,2813750
5735797.29221731,70307.0905153614,179.312129238317,2095.99211461871,2813745
5735807.09221727,70234.2373845411,177.556176141046,2096.2626892162,2813739
5735817.08690473,70157.4889906138,175.782827250341,2096.54553054511,2813734
5735827.14690451,70076.9354245752,173.979390803048,2096.84444598851,2813727
5735837.18690428,69994.0634897258,172.179061175364,2097.15191761513,2813720
5735847.14690406,69910.0512072059,170.392590497731,2097.46498228738,2813716
5735857.10690384,69823.5724388395,168.605623911948,2097.78226176478,2813701
5735867.06690361,69734.7982987385,166.818153167869,2098.10144131302,2813672
5735877.20690339,69642.3033878469,164.997853488411,2098.42754871465,2813628
5735887.12690317,69549.8313873854,163.216529147744,2098.74571700779,2813568
5735897.08690294,69455.222025887,161.427502262468,2099.06327449646,2813489
5735907.26690272,69356.7564292443,159.598417466527,2099.38485242749,2813388
5735917.22690249,69258.6827620539,157.808329563748,2099.69559606879,2813268
5735927.18690227,69159.0298131139,156.017715116363,2100.00158851103,2813125
5735937.14690205,69057.9522246954,154.226574230272,2100.30184513389,2812958
5735947.10690183,68955.4125366845,152.434907993646,2100.59552436743,2812766
5735957.0669016,68851.4984092052,150.642718333774,2100.88184934484,2812548
5735967.24690138,68744.0097953244,148.81040411564,2101.16607718562,2812297
5735977.20690115,68637.6240692423,147.017165176866,2101.43536338436,2812023
5735987.16690093,68530.0062964176,145.22341312002,2101.69560736319,2811719
5735997.12690071,68421.0963791009,143.429152252293,2101.94661503457,2811387
5736007.08690048,68311.0638452673,141.634387168888,2102.18811848602,2811025
5736017.22690026,68197.3861034984,139.806673671975,2102.42364849348,2810621
5736027.14690004,68084.6613723737,138.018120045943,2102.64255702807,2810190
5736037.10689981,67969.8166307884,136.221868273192,2102.85264554746,2809723
5736047.06689959,67855.2100652416,134.425133848058,2103.05220152453,2809236
5736057.24689936,67736.6950713315,132.588221211367,2103.24256559246,2808698
5736067.20689914,67619.4011652566,130.790533131246,2103.41582624411,2808133
5736077.16689892,67500.7624106297,128.992384555064,2103.57651329323,2807531
5736087.1268987,67380.7460339441,127.193782522946,2103.7246417869,2806892
5736097.08689847,67259.3023185476,125.394734069925,2103.85994823569,2806214
5736107.26689825,67133.6312593004,123.555493746541,2103.98457465038,2805479
5736117.22689802,67009.0789723649,121.75556469008,2104.09253899687,2804718
5736127.1868978,66882.8393884122,119.955211579864,2104.1861926237,2803913
5736137.14689758,66754.7991551169,118.154441920467,2104.26549491287,2803064
5736147.08689736,66625.0959267309,116.356880222107,2104.3301970733,2802169
5736157.24689713,66490.394887778,114.5191194648,2104.38131423298,2801207
5736167.18689691,66356.3718053129,112.720754507281,2104.41654752594,2800215
5736177.14689668,66219.683480381,110.918382426062,2104.43711714048,2799172
5736187.10689646,66080.4234804529,109.115627136357,2104.44302878901,2798076
5736197.06689624,65938.3946381169,107.312493879229,2104.43446503545,2796928
5736207.24689601,65790.1324313785,105.46914655097,2104.41084761466,2795697
5736217.20689579,65641.8111252214,103.665262274156,2104.37331110589,2794437
5736227.16689557,65490.0157861493,101.861011711556,2104.32166319279,2793118
5736237.31483483,65331.4376332363,100.018717580787,2104.25482993375,2791711
5736247.11483484,65173.7629654889,98.2427298515341,2104.1787223324,2790293
5736257.35483485,65004.5824497091,96.3866257643217,2104.0851329784,2788745
5736267.23930732,64837.1880784378,94.5982249655544,2103.9796262489,2787189
time,altitude,phase_angle,airspeed,ergy
5735516.43592136,71117.8080787109,-130.444788148437,2098.11024700734,2824555
5735526.43592114,71126.0265970966,-132.235987631845,2098.05238812982,2824498
5735536.43592092,71142.5892640081,-134.027096777259,2097.99508987201,2824508
5735546.49592069,71156.1703715436,-135.824955230677,2092.84973846963,2813833
5735556.45592047,71165.7795189816,-137.604415689988,2092.81410605417,2813833
5735566.51592025,71171.7758413968,-139.401696872801,2092.79187033185,2813834
5735576.47592002,71174.0340502495,-141.181088869466,2092.78349927723,2813834
5735586.4359198,71172.6302149538,-142.960478664701,2092.78871262059,2813834
5735596.49591958,71167.4972120327,-144.757753156055,2092.80776432006,2813833
5735606.45591935,71158.743421933,-146.537202579549,2092.84025338264,2813832
5735616.51591913,71146.2037458379,-148.334580431437,2092.88679516785,2813832
5735626.4759189,71130.1421960916,-150.114174780712,2092.94641185176,2813830
5735636.58630932,71110.134396194,-151.930322898453,2093.020905102,2813829
5735646.61462961,71087.0413081927,-153.722578751901,2093.10612154877,2813826
5735656.55166073,71060.1388784883,-155.49208907546,2093.20580589411,2813824
5735666.47166074,71029.2131644872,-157.2650756551,2093.32032405906,2813821
5735676.59166075,70994.0925448366,-159.074002305612,2093.45042052586,2813818
5735686.51166076,70956.2040126033,-160.847390207471,2093.5908084371,2813815
5735696.43166077,70914.9314687552,-162.621006625313,2093.74377867336,2813811
5735706.55166078,70869.3882126735,-164.430637088759,2093.91261379108,2813807
5735716.47166079,70821.4257157405,-166.204774200397,2094.09045995275,2813803
5735726.5916608,70769.1670664557,-168.01497547837,2094.28428225843,2813799
5735736.47166081,70714.9637683514,-169.782553516898,2094.48534779576,2813795
5735746.55166082,70656.483812527,-171.586243341661,2094.7023260602,2813790
5735756.47166083,70595.8611731881,-173.361647524323,2094.92727771983,2813785
5735766.59166083,70530.9016424835,-175.173216396955,2095.16818635055,2813780
5735776.49820379,70461.9268308394,-176.943372762996,2095.41408591594,2813755
5735786.45820357,70393.1501176984,-178.727074170949,2095.67066594639,2813752
5735796.51820334,70320.8493034944,179.470900089335,2095.94030381551,2813749
5735806.47820312,70246.3696353219,177.686359440714,2096.21733479726,2813744
5735816.4382029,70166.8505735113,175.901377658632,2096.50407126813,2813720
5735826.47820267,70084.1394867845,174.101596952832,2096.80260138574,2813696
5735836.43820245,70002.2409136478,172.315684499964,2097.10778294486,2813692
5735846.49820223,69917.4198687122,170.511349110334,2097.42464260507,2813689
5735856.458202,69830.7905994948,168.72444953394,2097.74470761703,2813679
5735866.63820178,69739.7289908462,166.897555148026,2098.07696614653,2813660
5735876.55820155,69649.4302253808,165.116800031601,2098.40394369177,2813635
5735886.47820133,69556.8738036519,163.335523990516,2098.73271040586,2813596
5735896.43820111,69462.4430874033,161.546536435718,2099.05985823622,2813539
5735906.61820088,69364.2188074103,159.717484664085,2099.3880120518,2813454
5735916.57820066,69266.2790812911,157.927422033052,2099.70789491913,2813354
