time,altitude,phase_angle,airspeed
4103059.34486868,34818.1961267375,17.1559818020759,2022.68860644275,2368335,2368598
4103069.52486869,33490.7858996913,15.3097504108771,1998.87510166203,2308796,2310746
4103079.4648687,32096.2858951341,13.5269985236215,1969.81539060227,2238835,2239854
4103089.40486871,30580.5957468365,11.771675375447,1931.05394451118,2149806,2150508
4103099.32486872,28924.5742891834,10.0570769793552,1879.12448140362,2036131,2036410
4103109.48486873,27063.3886190105,8.35531600081739,1805.96916501141,1884675,1884737
4103119.42486874,25062.2330267141,6.76368846102878,1706.81451104562,1692492,1693108
4103129.36486875,22875.7980438776,5.27524780520582,1574.03658730166,1454850,1454102
4103139.54486876,20447.9376904209,3.89351444091564,1393.58363619512,1164910,1164364
4103149.32486877,17980.2794093438,2.75064161447943,1168.34576986744,853665,865460
4103159.36486878,15429.221608975,1.8141560654401,903.381070099777,555517,576441
4103169.34486879,12933.7821709287,1.13417111939406,644.965585858152,332105,341822
4103170.34486879,12692.0685827885,1.07951943783897,620.572793032622,314398,322795
4103171.34486879,12452.6021261554,1.02722208775554,596.613831547363,297565,304796
4103172.34486879,12215.4714149432,0.977240572709016,573.124348664612,281594,287800
4103173.34486879,11980.8928833065,0.929525596663707,550.114490624274,266461,271790
4103174.34486879,11749.0009159785,0.884039981094562,527.598325589624,252142,256719
4103175.34486879,11519.8952525209,0.840740465925803,505.601770618179,238617,242559
4103176.34486879,11293.6606031163,0.799581173743112,484.160672296592,225870,229277
4103177.34486879,11070.3623082155,0.760513059088454,463.3130176277,213884,216852
4103178.34486879,10850.0583486896,0.723487313425854,443.003220206134,202597,205225
4103179.3448688,10632.8580677765,0.688464443286985,423.08866983818,191918,194314
4103180.3448688,10418.9544499608,0.65541979997387,403.299109392049,181716,183987
4103181.3448688,10209.0050909159,0.624399883821505,381.840071231967,171303,173778
4103182.3448688,10004.8294485722,0.595599837737873,357.256829950648,160283,163295
4103183.3448688,9808.57587888674,0.569128813052257,331.001365621931,149387,152767
4103184.3448688,9620.98162635369,0.544969610864655,308.048285483342,140272,143322
4103185.3448688,9438.94741144648,0.522697173927635,293.145217854561,134064,136092
4103186.3448688,9258.5292178432,0.50180191807354,283.879032893391,129675,131063
4103187.3448688,9077.38687351334,0.481983872689025,277.592715450412,126186,127347
4103188.3448688,8894.31344944949,0.46308594044424,272.868989861011,123143,124284
4103189.3448688,8708.73399286973,0.445022624498551,268.987121291258,120323,121578
4103190.34486881,8520.40770988492,0.427740434318177,265.669878018441,117641,119087
4103191.32486881,8333.09661291307,0.411490275055343,262.877548750044,115116,116800
4103192.32486881,8139.19047344185,0.395562993957136,260.424465130563,112623,114605
4103193.32486881,7942.55702528276,0.380261713110711,258.30865956668,110196,112537
4103194.32486881,7743.31893031485,0.365550311759701,256.475094186506,107820,110583
4103195.32486881,7541.63682408864,0.351391448199629,254.875508879432,105482,108726
4103196.32486881,7337.69918939658,0.337747765419739,253.466830284657,103172,106954
4103197.32486881,7131.71414590674,0.324585532006207,252.209281703288,100882,105250
4103198.32486881,6923.902262124,0.311875254837758,251.066443860452,98603,103599
4103199.32486881,6714.48816810257,0.299589883912284,250.00853752887,96330,101999
4103200.32486882,6503.69607505202,0.287702005572195,249.010854062192,94058,100442
4103201.32486882,6291.74887660809,0.276182574681464,248.052950153838,91785,98928
4103202.36486882,6070.33632588328,0.26456003495926,247.081147228445,89417,97401
4103203.34486882,5860.99456131808,0.253909281963821,246.174540021395,87181,96003
4103204.32486882,5651.17969776772,0.243517790213137,245.264337337275,84938,94653
4103205.32486882,5436.80713700014,0.23314553561104,244.323448391005,82644,93318
4103206.32486882,5222.36668122199,0.222968571040804,243.364798482658,80344,92027
4103207.32486882,5008.05859215779,0.212949560562042,242.385405001744,78040,90783
4103208.32486882,4794.06332084106,0.2030563684058,241.384000791735,75733,89567
4103209.32486882,4580.5372819847,0.193263787754724,240.359933629439,73425,88405
4103210.32486882,4367.61448275845,0.183552595516282,239.312419480294,71116,87256
4103211.32486883,4155.41161789186,0.173907615591638,238.240305593534,68809,86157
4103212.32486883,3944.03309449262,0.164316211844334,237.142281612855,66503,85067
4103213.32486883,3733.57384342293,0.154767601582155,236.017222816039,64199,84016
4103214.32486883,3524.11990158842,0.14525284410205,234.864373028746,61898,82969
4103215.32486883,3315.74759337853,0.135765110203367,233.68343161607,59601,81956
4103216.32486883,3108.52232451062,0.126299962242924,232.474519264275,57309,80946
4103217.32486883,2902.49744575843,0.116855451395702,231.238077326312,55022,79965
4103218.32486883,2697.71371791174,0.107432054808259,229.974798111019,52742,78990
4103219.32486883,2494.19889529597,0.0980325273314752,228.685638822081,50468,78040
4103220.36486883,2283.90468862304,0.0882876748933339,227.318878969081,48110,77069
4103221.34486883,2087.01187547168,0.079141065366935,226.00988906172,45897,76173
4103222.32486884,1891.33231060731,0.0700383230059335,224.686867249017,43693,75311
4103223.36486884,1684.95098702598,0.0604393818324517,223.281724599824,41366,74403
4103224.34486884,1491.60524046142,0.0514675380746391,221.966914986745,39188,73595
4103225.34486884,1295.3334638708,0.0424064008286818,220.646021532939,36980,72792
4103226.34486884,1099.93834879901,0.033467516571322,219.359868867655,34788,72003
4103227.34486884,905.186703376705,0.0247463470385745,218.116367099206,32613,71287
4103228.34486884,726.790929175098,0.0167311181922993,174.246680133672,22269,70631
4103229.34486884,588.746041830163,0.01061399847258,135.955382357662,14986,70130
4103230.34486884,480.137969128555,0.00544212935977301,109.280861833631,10657,69791
4103231.36486884,394.412518888828,0.000633135188101171,87.5902109895661,7687,69791
4103232.32486884,331.880618877127,-0.00343074744467894,72.2425245486086,5851,69791
4103233.34486885,278.220713188173,-0.00687717693262468,56.6132548414201,4320,69791
4103234.36486885,235.419701092411,-0.00884048406370174,41.4353839463891,3159,69791
4103235.32486885,204.922036657459,-0.00873739615915463,33.2213026530694,2555,69791
4103236.34486885,182.052692202735,-0.00650154456439822,33.7336882240942,2351,69791
4103237.36486885,166.814346491592,-0.00338223677318472,37.6221821915221,2339,69791
4103238.32486885,148.230955816805,-0.00105120999377735,23.7850703545735,1734,69791
4103239.34486885,146.045047960011,-0.00133004452769301,19.5608012134339,1622,69791
4103240.36486885,134.969777605496,-0.0021332036440077,21.2158074671888,1545,69791
4103241.32486885,121.878861950012,-0.00201389006507037,16.8484339613725,1335,69791
4103242.34486885,123.378496297053,-0.000269776260836678,42.8871625967902,2129,69791
4103243.36486886,113.375438546762,0.00154954812889404,42.5305299735831,2012,69791
4103244.32486886,89.4246345894644,0.00410638231847038,33.3678687678837,1428,69791
4103245.34486886,69.3260105565423,0.00371766183290228,13.8273310958141,775,69791
4103246.36486886,69.5638064118102,0.00300782116991968,10.2685992464227,734,69791
4103247.32486886,69.2390334624797,0.00253774260268267,5.20642610105358,693,69791
4103248.34486886,68.9764850138454,0.00239771411051108,1.65331255329057,678,69791
4103249.36486886,69.0775063050678,0.00244452854479933,0.873366853758375,678,69791
4103250.32486886,68.4836172716459,0.00251571905901564,0.738831519360906,672,69791
4103251.34486886,68.3865240970626,0.00251866901205581,0.000771825313512164,671,69791
4103252.36486886,68.3865240970626,0.00251866901205581,0.000840074188044606,671,69791
4103253.32486886,68.3865240970626,0.00251866901205581,0.000840062701485116,671,69791
4103254.34486887,68.3865240970626,0.00251866901205581,0.000840061925177898,671,69791
4103255.36486887,68.3865240970626,0.00251866901205581,0.00083997051799816,671,69791
4103256.32486887,68.3865240970626,0.00251866901205581,0.000840001105347252,671,69791
4103257.34486887,68.3865240970626,0.00251866930146637,0.000839971024743042,671,69791
4103258.36486887,68.3865240970626,0.00251866901205581,0.000839911204716213,671,69791
4103259.32486887,68.3865240970626,0.00251866901205581,0.000839778921085309,671,69791
4103260.34486887,68.3865240970626,0.00251866915676109,0.000839845086555619,671,69791
4103261.36486887,68.3865240970626,0.00251866915676109,0.000839864543657486,671,69791
4103262.32486887,68.3865240970626,0.00251866915676109,0.000839847357706326,671,69791
4103263.34486887,68.3865240970626,0.00251866901205581,0.000839766863264316,671,69791
time,altitude,phase_angle,airspeed,ergy,expected_ergy
4103023.90486865,38907.9475325363,23.6761819510475,2070.39483296511,2501571,2499464
4103034.08486866,37823.7383455108,21.7924954095803,2059.47984724065,2469637,2469837
4103044.02486867,36700.6819818538,19.9601680434274,2047.60268950272,2435483,2435856
4103053.96486868,35523.4623104146,18.1367584873624,2032.77006062157,2394949,2395078
4103063.90486869,34276.3458255202,16.3256750210797,2013.33645322305,2344710,2345083
4103074.0848687,32912.1778460342,14.4881178101697,1987.71639543736,2281458,2281053
4103084.02486871,31462.8655055285,12.7173441682163,1954.87886831066,2203921,2202692
4103093.94486872,29888.9370496075,10.9814062364163,1911.14104395528,2105402,2103698
4103104.10486873,28120.6296266413,9.24814716927195,1850.18134480291,1974976,1972372
4103114.04486873,26222.4316696791,7.61461969847025,1766.68288037941,1806934,1805759
4103123.98486874,24131.3353683918,6.06731322059645,1655.62822327317,1598010,1593304
4103133.92486875,21840.9400817938,4.63773978421912,1508.31593271878,1344128,1334244
4103143.90486876,19361.3059944463,3.36110550842525,1301.19861464381,1030446,1036398
4103153.88486877,16787.2407849833,2.29947215136864,1047.29449804049,708511,735208
4103163.92486878,14231.0664941213,1.48069852941137,779.954753694236,440444,465920
4103164.92486878,13982.5600792328,1.41316688996301,753.814114534182,418071,441412
4103165.92486878,13735.3841425704,1.34813615988696,727.90116916523,396557,417924
4103166.92486878,13489.6049608841,1.28558669998077,702.256015458152,375915,395470
4103167.92486878,13245.3059297777,1.22549591314385,676.920795326299,356152,374047
4103168.92486879,13002.5862454127,1.16783758042767,651.938293334495,337273,353659
4103169.92486879,12761.5156703194,1.11258120540733,627.351326628496,319281,334297
4103170.92486879,12522.2997359779,1.05968161073209,603.202532405963,302173,315956
4103171.92486879,12285.0860537655,1.0091094751602,579.533081029643,285943,298617
4103172.92486879,12049.9893871688,0.960824126063536,556.362906891984,270569,282271
4103173.92486879,11817.1402019346,0.914785135407064,533.697142613673,256021,266879
4103174.92486879,11586.668235648,0.870950989946784,511.554892592598,242275,252411
4103175.92486879,11358.6989346992,0.829277693459017,489.966611434487,229312,238831
4103176.92486879,11133.349158993,0.789718601212114,468.969716889338,217116,226115
4103177.92486879,10910.7267750541,0.752225752866464,448.544601675567,205641,214236
4103178.9248688,10690.9797034201,0.71675769420246,428.554523754139,194795,203129
4103179.9248688,10474.3343741021,0.683285696517293,408.83660023736,184489,192711
4103180.9248688,10261.2993608346,0.651823256246138,388.092007087821,174205,182868
4103181.9248688,10053.4522583392,0.622524510002666,364.387170750465,163316,173147
4103182.9248688,9853.20522602717,0.595513287307798,338.250666599105,152235,163275
4103183.9248688,9661.85118963826,0.570799491307638,313.657984955758,142404,153467
4103184.9248688,9477.24190677563,0.548122044684029,296.589966670005,135443,144457
4103185.9248688,9295.13084900344,0.526961774561909,286.110805699783,130659,137187
4103186.9248688,9112.59742481739,0.507008818875357,279.212654970554,126972,132093
4103187.9248688,8928.10684274975,0.488125286850535,274.184620779845,123824,128423
4103188.9248688,8740.95133040915,0.470243249587241,270.153433617821,120944,125432
4103189.92486881,8550.89515681018,0.453290031223545,266.740620304209,118216,122818
4103190.92486881,8357.94482942321,0.437167781888032,263.807393712976,115597,120451
4103191.92486881,8162.19448311196,0.421788877208233,261.274371247591,113064,118251
4103192.92486881,7963.7690843984,0.407082924277233,259.076529528766,110597,116190
4103193.92486881,7762.80833531171,0.393003133582251,257.157715457721,108181,114259
4103194.92486881,7559.47143466712,0.37952605708432,255.464713084145,105803,112443
4103195.92486881,7353.95256147801,0.366633212168801,253.949011300702,103450,110730
4103196.92486881,7146.49409749964,0.354295681992476,252.567807561377,101114,109109
4103197.92486881,6937.3934524178,0.342463324784588,251.285225983217,98787,107572
4103198.92486881,6726.99400654237,0.331061983086325,250.073868497061,96466,106093
4103199.92486881,6515.65312904527,0.320003977293072,248.915040301928,94149,104661
4103200.92486882,6303.70082055416,0.309206909350537,247.796186846828,91836,103257
4103201.92486882,6091.41640844871,0.298606204258274,246.707234765057,89527,101874
4103202.92486882,5879.03132229531,0.288155675624404,245.638315740188,87222,100505
4103203.92486882,5666.74521747336,0.277821538368793,244.579383215094,84921,99147
4103204.92486882,5454.74009975931,0.267576587291835,243.520991030076,82621,97799
4103205.92486882,5243.18614386499,0.257397324388088,242.455073587057,80324,96462
4103206.92486882,5032.24265264079,0.247263431096818,241.375317223087,78029,95140
4103207.92486882,4822.05588211573,0.237158150496369,240.277039865093,75737,93829
4103208.92486882,4612.75838082528,0.227068437821092,239.156782492547,73448,92547
4103209.92486882,4404.46894825064,0.216984482487478,238.011826451471,71163,91278
4103210.92486882,4197.2949391501,0.206898855200437,236.83978939903,68882,90039
4103211.92486883,3991.33474167378,0.196805653783895,235.638452729439,66606,88823
4103212.92486883,3786.67992597516,0.186699972459867,234.405713497478,64335,87627
4103213.92486883,3583.4166572633,0.176577714548662,233.1395665037,62070,86460
4103214.92486883,3381.6265581745,0.166435567893525,231.838103563836,59812,85304
4103215.92486883,3181.3871679618,0.156271031687173,230.499464480472,57560,84180
4103216.92486883,2982.77223749214,0.146082407509623,229.121773568738,55316,83059
4103217.92486883,2785.85196323483,0.135868756845649,227.703218010589,53080,81965
4103218.92486883,2590.69310292578,0.125629872178074,226.241952585762,50852,80873
4103219.92486883,2397.33862413012,0.115367717403412,224.730387415767,48631,79809
4103220.92486883,2205.99061940843,0.105077749711879,223.199421869545,46426,78745
4103221.92486884,2016.46400129586,0.0947660841400751,221.692110334223,44245,77713
4103222.90486884,1832.38804596639,0.0846577452496393,220.23599197459,42130,76706
4103223.88486884,1649.85547290172,0.0745628189420093,218.802678546817,40036,75738
4103224.92486884,1457.70488800178,0.0638825866613828,217.317136461248,37838,74727
4103225.90486884,1277.95793353359,0.0538683482049486,215.961886491841,35790,73806
4103226.90486884,1095.67140842206,0.043722707206897,214.639086418974,33725,72906
4103227.90486884,918.423469903995,0.0337490159838251,187.984970019897,26631,72026
4103228.90486884,781.31836403918,0.0259434282778608,128.295222315897,15860,71388
4103229.90486884,695.365302141639,0.0204457566905773,75.834657633982,9675,70941
4103230.90486884,638.167549949489,0.0163724818696704,69.8488437820309,8680,70606
4103231.90486884,585.766919575632,0.0123003650353988,69.0386541322145,8112,70271
4103232.90486885,542.785848096828,0.00807937834685564,68.6074805445977,7664,69923
4103233.90486885,501.150065421243,0.00353744479072388,66.1857750041742,7093,69791
4103234.92486885,460.486778497929,-0.00047129233278917,60.333976500958,6325,69791
4103235.88486885,424.361760430736,-0.00329541088894223,52.1838305251064,5513,69791
4103236.90486885,389.436166698346,-0.00454934182796424,41.33475242908,4665,69791
4103237.92486885,361.726825319813,-0.00284543710361806,36.8841359615553,4221,69791
4103238.88486885,339.884116943926,2.69986932838192E-06,37.7035362473214,4037,69791
4103239.90486885,313.521652465803,0.0022384451992139,30.8026265362881,3543,69791
4103240.92486885,292.764423005632,0.00203599453524438,28.2001887754317,3264,69791
4103241.88486885,279.909796567634,-0.000342561182275626,34.4958810808675,3335,69791
4103242.90486885,256.018929462065,-0.00270519308187644,27.2865737440803,2877,69791
4103243.92486886,244.234264615458,-0.00205526442093708,38.6847793852372,3141,69791
4103244.88486886,234.343113625655,0.000120542438326525,39.4529404787052,3072,69791
4103245.90486886,209.112096260767,0.00275119267866503,33.1877639424929,2595,69791
4103246.92486886,186.831199312466,0.00279828451176702,48.0835501919142,2984,69791
4103247.88486886,155.68418541248,0.000199917986039927,52.8053493425698,2912,69791
4103248.90486886,99.6860251546605,-0.00250262639461574,59.2419251654066,2720,69791
4103249.92486886,69.8306728958851,-0.00353218385021203,10.9245260017331,744,69791
4103250.88486886,69.1880203319015,-0.00449140965472836,10.3890483963551,733,69791
4103251.90486886,69.5692953952821,-0.00533372603191732,10.0747264116324,732,69791
4103252.92486886,69.431757588638,-0.00582466426487912,3.44425709976505,687,69791
4103253.88486886,68.480088770506,-0.00605866017543614,0.773699380525549,672,69791
4103254.90486887,68.4432545676827,-0.00605068793074474,0.000694428213724694,671,69791
4103255.92486887,68.4432545676827,-0.00604526848715229,0.00204400657373233,671,69791
4103256.88486887,68.4432545676827,-0.00604120459017451,0.00204391673926443,671,69791
time,altitude,phase_angle,airspeed,ergy,expected_ergy
4103021.54486865,39146.510721353,24.1145317960893,2071.86095127968,2506670,2505625
4103031.72486866,38067.143785318,22.2296286179729,2061.35795384297,2475619,2477108
4103041.66486867,36951.8609645712,20.3954985532777,2050.64293818387,2443899,2444438
4103051.60486868,35775.2122285526,18.5696853737602,2036.63073095397,2405005,2405427
4103061.54486869,34533.9503411002,16.7550914914937,2018.54179565646,2357464,2357775
4103071.7248687,33167.3177200385,14.9127643837865,1994.26552199256,2296745,2297328
4103081.6648687,31730.6066866132,13.1353299668234,1963.21136655138,2222614,2223064
4103091.60486871,30168.6644507514,11.3870596834065,1920.87424223999,2126539,2129285
4103101.52486872,28459.4991478869,9.68248507345883,1866.70890122146,2008723,2009141
4103111.68486873,26536.4396143359,7.99461146788482,1788.12276771021,1847868,1849333
4103121.62486874,24469.6848343503,6.42292803971598,1683.57493711986,1647735,1647995
4103131.56486875,22205.2723518598,4.9619857791922,1540.85859158043,1397067,1399048
4103141.52486876,19762.4935564495,3.64586043577656,1353.85604560965,1104041,1107834
4103151.52486877,17232.0107441276,2.53299730771509,1098.38616874724,767450,804529
4103161.56486878,14702.2664626301,1.66544017550615,829.414218658532,484649,527809
4103162.54486878,14457.1154255359,1.59449186133787,803.49016097943,461192,504602
4103163.52486878,14212.6559243465,1.52596721682922,777.731369891865,438540,482188
4103164.56486878,13954.1654725316,1.45588466495444,750.609805968857,415394,456906
4103165.56486878,13706.71899049,1.39104281528155,724.776082925599,394019,433413
4103166.56486878,13460.5640151944,1.32867712204794,699.219698523252,373515,410931
4103167.56486878,13215.91131664,1.2687646757235,673.979246431416,353889,389469
4103168.56486879,12972.9630441163,1.21127767152553,649.093927019516,335145,369017
4103169.56486879,12731.9061966236,1.15618566908908,624.604502577835,317283,349578
4103170.56486879,12492.912815311,1.10345485138131,600.552626529807,300302,331138
4103171.56486879,12256.1405809808,1.0530487433626,576.978713814755,284194,313692
4103172.56486879,12021.7403723142,1.00492828503634,553.898854897702,268935,297214
4103173.54486879,11794.4384711834,0.959947958335846,531.763402481159,254777,281993
4103174.54486879,11565.1635418932,0.916221044500439,509.686270236883,241118,267369
4103175.54486879,11338.706977166,0.874651034326029,488.159083202396,228240,253640
4103176.54486879,11115.1587976801,0.835189685030372,467.22079904989,216126,240773
4103177.54486879,10894.60132108,0.797788306300471,446.841571417036,204726,228724
4103178.54486879,10677.1556079977,0.76240546229654,426.88247844824,193950,217475
4103179.5448688,10463.016184588,0.729013481961114,407.161404491026,183698,206977
4103180.5448688,10252.7043084315,0.697634409132009,386.22231470282,173400,197191
4103181.5448688,10047.8213051622,0.668432881376577,362.25697509758,162489,188100
4103182.5448688,9850.68645869684,0.641509134998626,336.062346395495,151474,179657
4103183.5448688,9662.37253171462,0.61685957366915,311.915930094689,141865,171236
4103184.5448688,9480.34491579665,0.594190780836952,295.518736243438,135156,162792
4103185.5448688,9300.48902457673,0.572992445451583,285.418266831404,130512,154391
4103186.5448688,9120.09666991676,0.552952801525097,278.709394296469,126903,146198
4103187.5448688,8937.77345782507,0.533934629223376,273.775623363287,123805,139416
4103188.5448688,8752.90949694219,0.515864916084966,269.782428919082,120958,134365
4103189.54486881,8565.34522384056,0.498667139293045,266.378375895771,118258,130470
4103190.54486881,8375.13096703449,0.482246285198618,263.4449074189,115666,127401
4103191.54486881,8182.39117595169,0.46651353396671,260.905719644001,113161,124828
4103192.54486881,7987.26421155082,0.451392052925522,258.69502719616,110723,122538
4103193.54486881,7789.89287443052,0.436825714760477,256.757485828343,108338,120405
4103194.54486881,7590.42535384814,0.422777457879053,255.045782660499,105993,118393
4103195.54486881,7389.020756101,0.409220695489835,253.517334484228,103677,116489
4103196.54486881,7185.86018430768,0.396130042026253,252.133692483956,101382,114691
4103197.54486881,6981.15731606307,0.383472039541781,250.861117502584,99101,112974
4103198.54486881,6775.15912133164,0.371200398817015,249.671430298747,96828,111332
4103199.54486881,6568.13391902333,0.359258145952356,248.542762725732,94561,109762
4103200.54486882,6360.34742541832,0.347586396803858,247.459242269415,92298,108238
4103201.54486882,6152.03945922945,0.336133947306641,246.409225370442,90037,106750
4103202.54486882,5943.41500825912,0.324861586849808,245.383159771826,87780,105290
4103203.54486882,5734.64977445069,0.313740435938471,244.372201638897,85524,103846
4103204.54486882,5525.9009157723,0.302748137653881,243.367913871839,83270,102415
4103205.54486882,5317.31516893569,0.291865776345252,242.362566242473,81017,100990
4103206.54486882,5109.03237564454,0.281076425322846,241.349499123833,78764,99574
4103207.54486882,4901.18534969119,0.270364890975381,240.323272140955,76512,98164
4103208.54486882,4693.89938211616,0.259717984294493,239.279591820255,74262,96766
4103209.54486882,4487.29043268203,0.249124745631921,238.215045899214,72012,95381
4103210.54486882,4281.46583314764,0.238576202338433,237.126775954725,69764,94012
4103211.54486883,4076.52495185565,0.228064896996058,236.012207797088,67519,92673
4103212.54486883,3872.56142817589,0.217584350008551,234.868893952452,65276,91351
4103213.54486883,3669.66434143379,0.207128773239525,233.694502203771,63036,90066
4103214.54486883,3467.91915467719,0.196692966160978,232.486773167365,60799,88809
4103215.54486883,3267.40835904831,0.186272313767673,231.243501843436,58567,87575
4103216.54486883,3068.21180949814,0.175862821366641,229.962513192516,56339,86378
4103217.54486883,2870.40689945791,0.16546115847871,228.641588049187,54115,85192
4103218.54486883,2674.06871746224,0.155064668750291,227.278541143905,51897,84047
4103219.54486883,2479.27011779242,0.144671372335956,225.87128051617,49684,82904
4103220.54486883,2286.08083758247,0.13428004348195,224.42097976229,47479,81795
4103221.54486883,2094.56453612016,0.123889947718447,222.931954800047,45281,80691
4103222.54486884,1904.77804062015,0.113500603559979,221.408098322459,43094,79616
4103223.54486884,1716.77198791946,0.103112035458662,219.851347370485,40919,78544
4103224.54486884,1530.5928278534,0.0927238687723623,218.268269162257,38756,77509
4103225.54486884,1346.27896813536,0.0823365572000745,216.662180123437,36608,76474
4103226.54486884,1163.86245190154,0.0719507000343316,215.035268639013,34476,75490
4103227.56486884,979.778350695968,0.0613862494568982,213.358847868238,32319,74491
4103228.56486884,800.613911686465,0.0511526081183786,211.430896709592,30157,73565
4103229.56486884,639.139566421509,0.0411343831140467,158.723812421248,18830,72679
4103230.56486884,517.745032914914,0.0328510639610279,112.795697522943,11414,71957
4103231.56486884,424.902365853661,0.0277578589115916,95.3756867659794,8696,71542
4103232.56486885,348.711195073789,0.0245392134053647,88.0898067303654,7285,71279
4103233.56486885,289.783321707859,0.0220139927584647,77.1752571691721,5809,71075
4103234.56486885,246.106148388353,0.0187111845352353,63.2578057833788,4405,70798
4103235.56486885,208.141181145562,0.0133215367964332,28.7453619528911,2449,70351
4103236.56486885,184.73083341762,0.0104467661513747,34.3175068331136,2397,70114
4103237.56486885,167.363220269792,0.0086461616349192,38.5994561241233,2382,69975
4103238.56486885,147.55491624889,0.00797036605304383,33.363354662812,1998,69922
4103239.56486885,129.476377029438,0.0159104828638,31.2883251445546,1758,70595
4103240.56486885,116.811505854363,0.0191381334306919,37.4461025098096,1842,70842
4103241.56486885,92.5736774335383,0.0146461373403572,36.028955318805,1552,70455
4103242.56486885,66.4845406545792,0.0135726004559183,32.0298423764478,1167,70378
4103243.56486886,75.7832142667612,0.0109836626255086,28.3026202400447,1144,70165
4103244.56486886,75.4117576447316,0.00847073209459071,27.6832773619817,1122,69959
4103245.56486886,65.4481845801929,0.00604378826506393,30.2449072743338,1096,69791
4103246.52486886,65.6237975766417,0.00492845753372725,15.8129378299101,768,69791
4103247.54486886,66.6803410974098,0.00502253666057877,7.14150248115488,679,69791
4103248.56486886,65.3606196102919,0.00463941950703886,2.86970128188853,645,69791
4103249.52486886,65.1728634863393,0.00437064750395873,3.7214278978546,646,69791
time,altitude,phase_angle,airspeed,ergy,expected_ergy
4103021.08486865,39193.1859844839,24.2000035363165,2072.10359059566,2507576,2506762
4103031.26486866,38115.1931626394,22.3148563101368,2061.79581763835,2476938,2478425
4103041.20486867,37002.4909897245,20.4804119231003,2051.2538091674,2445593,2445982
4103051.14486868,35828.6876506233,18.6540823378314,2037.13848388189,2406506,2407274
4103061.08486869,34592.1040196082,16.838880549642,2019.04400773101,2358988,2360037
4103071.26486869,33235.3238004869,14.9955677691025,1994.61663464867,2298044,2300127
4103081.2048687,31805.4825578576,13.217008373316,1965.01747510177,2226824,2226565
4103091.14486871,30257.5893316804,11.4672709076547,1924.43253515903,2134171,2133711
4103101.06486872,28562.0310850535,9.76027886292714,1868.5032119006,2012991,2014804
4103111.22486873,26670.417946669,8.06896089054056,1791.8832582199,1855804,1856631
4103121.16486874,24653.4654889356,6.49362653970828,1689.0924581654,1658704,1657355
4103131.10486875,22472.3982555817,5.02636795305082,1546.72403441036,1408559,1410362
4103141.28486876,20108.9267348908,3.67527604599225,1358.2415039968,1113172,1114548
4103151.08486877,17674.6430482152,2.56729174964517,1126.15621314119,802436,814121
4103161.06486878,15136.9041436086,1.67435902930365,866.39398177185,520061,530706
4103171.10486879,12626.8812963838,1.02505284942403,611.790257967001,308373,304040
4103172.10486879,12386.5381975909,0.9736442475308,588.078172748434,291886,286570
4103173.10486879,12148.77135947,0.924524780527357,564.827639292544,276245,270106
4103174.10486879,11913.7230431437,0.877655986339683,542.0487628114,261423,254599
4103175.10486879,11681.5198084649,0.832996968294053,519.761046903559,247401,240025
4103176.10486879,11452.2702946884,0.790504337059062,497.995744024803,234162,226349
4103177.10486879,11226.0646444542,0.750131986173801,476.792440091968,221691,213555
4103178.10486879,11002.9704057092,0.711831286639556,456.174509946182,209965,201570
4103179.1048688,10783.0652423898,0.675556822810405,436.039933259538,198903,190288
4103180.1048688,10566.4919277425,0.641274504127362,416.247679674001,188419,179536
4103181.1048688,10353.5232193992,0.60897254986304,396.178731451901,178250,168472
4103182.1048688,10145.210124972,0.578745128052458,373.699167038523,167623,156683
4103183.1048688,9943.64083592419,0.55080864901555,348.211476139661,156512,145380
4103184.1048688,9750.64315093623,0.525201481310275,322.350286192493,146011,136717
4103185.1048688,9565.59181528585,0.501785076920844,302.08782645926,137928,131052
4103186.1048688,9384.58585303498,0.480070460846538,289.51993362781,132491,127028
4103187.1048688,9204.13128961448,0.459650052861927,281.512629813991,128488,123764
4103188.1048688,9022.32053947577,0.440301420003145,275.888724034739,125190,120894
4103189.1048688,8838.19996424008,0.421900577536418,271.520730179313,122241,118259
4103190.10486881,8651.3110217409,0.404365637599926,267.860571074593,119473,115809
4103191.10486881,8461.43569273839,0.387627823307151,264.727321478993,116828,113521
4103192.10486881,8268.47372537968,0.371651828978695,262.038113357268,114279,111382
4103193.10486881,8072.39669064526,0.356426111497859,259.720668869715,111802,109382
4103194.10486881,7873.23547839664,0.341953902039826,257.712394640818,109380,107499
4103195.10486881,7671.07921654626,0.328248390842568,255.954088129991,106995,105723
4103196.10486881,7466.09405370452,0.315316311917215,254.390917469722,104635,104047
4103197.10486881,7258.55436111661,0.303126061452633,252.980051724307,102291,102462
4103198.10486881,7048.84246498125,0.291586478914588,251.691126536877,99957,100952
4103199.10486881,6837.37322161382,0.280573251487516,250.503759008523,97632,99508
4103200.10486881,6624.50497669762,0.269979254243911,249.399877020991,95314,98114
4103201.10486882,6410.5222352955,0.259732966148494,248.360179824766,93001,96769
4103202.10486882,6195.66761923046,0.249786648798655,247.365325671713,90691,95469
4103203.10486882,5980.17150277027,0.240101805515393,246.397707123561,88381,94212
4103204.10486882,5764.26248867926,0.230641332344134,245.442507922888,86070,93003
4103205.10486882,5548.16573591309,0.221367775863685,244.48809807444,83756,91826
4103206.10486882,5332.09507518902,0.212245486185814,243.52578253931,81440,90698
