time,altitude,phase,airspeed,ergy
3.98815e+06,46611.3,34.5157,2090.53,2.6093e+06,2.82159e+06,2.60931e+06
3.98816e+06,45817,32.6688,2086.97,2.59515e+06,2.82159e+06,2.59517e+06
3.98817e+06,44970.3,30.8083,2082.75,2.57916e+06,2.82159e+06,2.57918e+06
3.98818e+06,44083.2,28.9643,2077.79,2.5613e+06,2.82159e+06,2.56132e+06
3.98819e+06,43144.8,27.1228,2071.9,2.5411e+06,2.82159e+06,2.54111e+06
3.9882e+06,42149.1,25.2844,2064.89,2.51808e+06,2.82159e+06,2.51809e+06
3.98821e+06,41082.1,23.4356,2056.39,2.49141e+06,2.82159e+06,2.49142e+06
3.98822e+06,39955.7,21.607,2046.17,2.46076e+06,2.82159e+06,2.46078e+06
3.98823e+06,38750.6,19.7856,2033.64,2.42479e+06,2.82159e+06,2.42481e+06
3.98824e+06,37462.5,17.9736,2018.04,2.38202e+06,2.82159e+06,2.38204e+06
3.98825e+06,36068.1,16.16,1997.84,2.32931e+06,2.82159e+06,2.32933e+06
3.98826e+06,34577.6,14.3782,1971.57,2.26413e+06,2.82159e+06,2.26416e+06
3.98827e+06,32968,12.6204,1936.82,2.18208e+06,2.82159e+06,2.18211e+06
3.98828e+06,31224.3,10.8954,1890.61,2.07824e+06,2.82159e+06,2.07827e+06
3.98829e+06,29314.1,9.20257,1827.56,1.94404e+06,2.82159e+06,1.94407e+06
3.9883e+06,27252.5,7.58731,1741.27,1.77162e+06,2.82159e+06,1.77166e+06
3.98831e+06,25015.2,6.06215,1622.75,1.55212e+06,2.82159e+06,1.55216e+06
3.98832e+06,22602,4.66098,1465.31,1.28712e+06,2.82159e+06,1.28717e+06
3.98833e+06,20015.3,3.41482,1262.85,987290,2.82159e+06,987338
3.98834e+06,17356.9,2.38433,1024.55,690227,2.82159e+06,690277
3.98835e+06,14717.2,1.58994,766.411,434516,2.82159e+06,434564
3.98836e+06,12242.2,1.03785,524.701,255266,2.82159e+06,255310
3.98837e+06,10063.6,0.699211,311.794,145634,2.82159e+06,145670
3.98838e+06,8286.82,0.516058,244.259,109957,2.82159e+06,109990
3.98839e+06,6487.31,0.417552,226.315,88512.4,2.82159e+06,88547.6
3.9884e+06,4765.63,0.391173,206.849,67728.7,2.82159e+06,67759.8
3.98841e+06,3211.74,0.685624,186.109,48619.3,2.82159e+06,48647.1
3.98842e+06,1798.75,1.05437,169.423,31913.6,2.82159e+06,31939
3.98843e+06,540.657,1.02153,153.275,17021,2.82159e+06,17043.9
3.98844e+06,52.6062,0.000498013,8.14932,547.471,2.82159e+06,549.051
3.98845e+06,22.1569,-0.00036867,0.686978,217.381,2.82159e+06,217.513
3.98846e+06,19.789,-0.000239228,0.222544,194.078,2.82159e+06,194.083
3.98847e+06,2.04329,5.64523e-06,0.233864,20.0364,2.82159e+06,20.0651
3.98848e+06,1.50454,0,0.00304227,14.7546,2.82159e+06,14.7545
